time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/value_loss,train/n_updates
26449,1638.32,-66.2229,302,489,8011776,0.6820454001426697,0.2,0.02795598,-0.014868280531845812,0.2786868214607239,0.0003,-0.32650645881076346,0.231640625,1.4722279275098118,4880
26511,1488.25,-64.7723,302,490,8028160,0.5019557178020477,0.2,0.027879015,-0.0020068376337803785,0.28002291917800903,0.0003,-0.3720481955038849,0.105877685546875,3.988546002996736,4890
26572,1488.54,-64.7752,302,491,8044544,0.5514527261257172,0.2,0.048607938,-0.005120670965516183,0.6768103837966919,0.0003,-0.3430654900148511,0.0989013671875,1.6238176622253377,4900
26623,1527.91,-65.16890000000001,302,492,8060928,0.8222871273756027,0.2,0.02209023,-0.0040053745969999,0.26617249846458435,0.0003,-0.19276726987736764,0.06180419921875,0.5573363234660065,4910
26674,1606.5,-65.95479999999999,302,493,8077312,0.8516674935817719,0.2,0.05653646,-0.025124420146312332,-0.05428168550133705,0.0003,-0.3303880586870946,0.346453857421875,0.4758079497070867,4920
26728,1530.24,-65.2423,302,494,8093696,0.31758391857147217,0.2,0.03942822,-0.01391112727651489,-0.013811174780130386,0.0003,-0.44641981747117826,0.261968994140625,1.4705708648954896,4930
26794,1764.72,-67.5871,302,495,8110080,0.14206922054290771,0.2,0.03752422,-0.007215311798245238,2.5413119792938232,0.0003,-0.3462072180351242,0.1171875,4.008723355941766,4940
26850,1764.72,-67.5871,302,496,8126464,0.3427213430404663,0.2,0.032105714,-0.002191273822063522,-0.03272853046655655,0.0003,-0.30913988712709395,0.161224365234375,0.973976103089808,4950
26901,1838.94,-68.32929999999999,302,497,8142848,0.6769615113735199,0.2,0.02427788,-0.008254445443162695,0.3197903633117676,0.0003,-0.246949520643102,0.114666748046875,0.2638027497428993,4960
26951,1464.75,-64.6375,302,498,8159232,0.08638083934783936,0.2,0.038289905,-0.006277738145581679,0.024737779051065445,0.0003,-0.26388435951957945,0.10919189453125,2.136399833501855,4970
27012,1343.39,-63.4239,302,499,8175616,0.2369403839111328,0.2,0.027517203,-2.6395495297037996e-05,0.7482820153236389,0.0003,-0.45609919932321646,0.108428955078125,7.763267684029415,4980
27072,833.78,-58.277699999999996,302,500,8192000,0.8330389708280563,0.2,0.039501525,-0.010446222688551643,0.27474406361579895,0.0003,-0.2250570467498619,0.155426025390625,3.2704878977237968,4990
27126,739.93,-57.33919999999999,302,501,8208384,0.7583455741405487,0.2,0.026320972,-0.002370836209956906,1.3976019620895386,0.0003,-0.45417056426522323,0.11793212890625,6.301001433376223,5000
27180,950.98,-59.449700000000014,302,502,8224768,0.8620785474777222,0.2,0.06898396,-0.01004585513710481,0.4359944760799408,0.0003,-0.21350413209293037,0.10693359375,2.2449345993518364,5010
27237,1091.79,-60.857800000000005,302,503,8241152,0.717289388179779,0.2,0.027583476,-0.0032682007040421013,0.5525072813034058,0.0003,-0.39909845968941227,0.121820068359375,3.02784599949955,5020
27300,1133.48,-61.274699999999996,302,504,8257536,0.8550060242414474,0.2,0.04784614,-0.007562769661308266,0.03247499093413353,0.0003,-0.26664706208393907,0.08046875,1.786807110789232,5030
27360,1166.42,-61.60409999999999,302,505,8273920,0.7722256481647491,0.2,0.033719644,-0.008142368420885759,0.3513852059841156,0.0003,-0.3946946891548578,0.123785400390625,2.2587085189821665,5040
27412,1262.44,-62.6144,302,506,8290304,0.8675818145275116,0.2,0.05711753,-0.027760288701756508,-0.039379917085170746,0.0003,-0.36762462226615755,0.2849365234375,0.4286863476227154,5050
27465,1246.57,-62.45570000000001,302,507,8306688,0.3876686096191406,0.2,0.026663857,-0.005546999321632029,1.1591591835021973,0.0003,-0.5370617964770645,0.118402099609375,4.858766306244069,5060
27519,1168.77,-61.67769999999999,302,508,8323072,0.3519321084022522,0.2,0.03159165,-0.004982873984408798,0.6902667284011841,0.0003,-0.7130218449863606,0.16473388671875,4.514652839757036,5070
27582,1052.27,-60.5127,302,509,8339456,0.69029700756073,0.2,0.035646066,-0.009497296600602567,-0.0026553645730018616,0.0003,-0.3632672174659092,0.129241943359375,0.8576936371813645,5080
27633,1107.61,-61.0661,302,510,8355840,0.599602073431015,0.2,0.02732191,-0.008823744174151216,0.09712221473455429,0.0003,-0.3229412276559742,0.130255126953125,0.9290148897161998,5090
27686,1271.0,-62.7,302,511,8372224,0.7576874494552612,0.2,0.032079015,-0.0068830648313451094,0.12567020952701569,0.0003,-0.3767697854957078,0.137786865234375,1.006850705382385,5100
27738,1339.04,-63.3804,302,512,8388608,0.5724585056304932,0.2,0.034763195,-0.004513894278989028,0.3653565049171448,0.0003,-0.44664471975993364,0.117291259765625,1.3614269190875348,5110
27796,1456.97,-64.5597,302,513,8404992,0.78424371778965,0.2,0.033627596,-0.004507879631819378,0.09981069713830948,0.0003,-0.4716182444128208,0.125030517578125,2.031727118746494,5120
27863,1538.75,-65.3775,302,514,8421376,0.8601081669330597,0.2,0.025093932,-0.009895280538148653,0.011848747730255127,0.0003,-0.3126038354821503,0.147418212890625,0.5572901727675343,5130
27917,1579.85,-65.7885,302,515,8437760,0.7924022674560547,0.2,0.04061151,-0.010944873609514617,0.030135110020637512,0.0003,-0.36687959252740254,0.14744873046875,0.6745787396423111,5140
27965,1594.98,-65.93979999999999,302,516,8454144,0.72416090965271,0.2,0.06964717,-0.015286643572289904,-0.00244998000562191,0.0003,-0.37049963357276283,0.256109619140625,0.5754758053091791,5150
28009,1766.43,-67.6543,302,517,8470528,0.3333355188369751,0.2,0.06854278,-0.0005157994493856677,0.002727419137954712,0.0003,-0.33423413315904327,0.164697265625,0.9683626766494854,5160
28063,2016.5,-70.15499999999999,302,518,8486912,0.627393513917923,0.2,0.023780169,-0.004687647439459397,1.1846835613250732,0.0003,-0.38463991929311303,0.091253662109375,1.931111493082426,5170
28120,2124.27,-71.1826,302,519,8503296,0.5266365706920624,0.2,0.030188615,-0.0032462742788993636,0.4358108341693878,0.0003,-0.4779954349505715,0.121044921875,2.6724327494332103,5180
28182,2282.2,-72.7118,302,520,8519680,0.5396003723144531,0.2,0.03393657,-0.004435635512891167,0.4301491379737854,0.0003,-0.6010781129123643,0.161181640625,3.1023291098244954,5190
28230,2353.65,-73.42630000000001,302,521,8536064,0.39365333318710327,0.2,0.038648278,0.00010389529634267092,0.17857180535793304,0.0003,-0.6518945242278278,0.17041015625,2.591111543003353,5200
28278,2359.1,-73.48079999999999,302,522,8552448,0.8390429019927979,0.2,0.03132741,-0.009617079246345384,0.16232940554618835,0.0003,-0.4434554242296144,0.146209716796875,1.4421418811500188,5210
28333,2551.19,-75.4017,302,523,8568832,0.8748770505189896,0.2,0.06059943,-0.011427455434386502,0.2015872597694397,0.0003,-0.5013174144085497,0.189801025390625,1.8680927607842022,5220
28392,2652.08,-76.41059999999999,302,524,8585216,0.5359099805355072,0.2,0.045892715,-0.008522201605228475,0.011427097022533417,0.0003,-0.44237755131907763,0.169342041015625,1.2688064784219022,5230
28442,2789.26,-77.78240000000001,302,525,8601600,0.4679539203643799,0.2,0.062604696,-0.010565381527339924,0.31529030203819275,0.0003,-0.35171072278753857,0.17900390625,0.8313283020605013,5240
28492,2858.4,-78.47380000000001,302,526,8617984,0.6003941595554352,0.2,0.05128564,-0.003249835419410374,0.06003638356924057,0.0003,-0.40498926704749466,0.101129150390625,2.3671509081686963,5250
28539,2847.05,-78.36030000000001,302,527,8634368,0.4499865174293518,0.2,0.03735923,-0.005414052434935002,0.2279420793056488,0.0003,-0.35338482696097345,0.1414794921875,1.5382812586460204,5260
28595,2969.6,-79.5858,302,528,8650752,0.422222375869751,0.2,0.12070826,-0.008259906214152579,-0.04128999635577202,0.0003,-0.4085579136502929,0.287359619140625,0.3832591387459615,5270
28651,2763.21,-77.5219,302,529,8667136,0.2958449125289917,0.2,0.049297333,0.0005024369889724767,0.061682745814323425,0.0003,-0.36806947424192915,0.139825439453125,1.2425168617499367,5280
28711,2755.84,-77.4482,302,530,8683520,0.4103547930717468,0.2,0.02505243,-0.0024079341537799337,0.6626191139221191,0.0003,-0.40660787709057333,0.097332763671875,3.160748014820274,5290
28765,2644.31,-76.3329,302,531,8699904,0.5382117331027985,0.2,0.024567872,-0.007082833840649982,0.1830245703458786,0.0003,-0.19831510662916116,0.09302978515625,0.6953585098905023,5300
28815,2574.93,-75.6391,302,532,8716288,0.8494172245264053,0.2,0.031965785,-0.008689659433366614,0.31716668605804443,0.0003,-0.25778902318852487,0.08890380859375,1.3629811266131582,5310
28866,2362.26,-73.51240000000001,302,533,8732672,0.6669130921363831,0.2,0.015665425,-0.005998524094138702,3.6637682914733887,0.0003,-0.4413242038513999,0.07935791015625,4.685564692714252,5320
28929,2352.71,-73.46700000000001,302,534,8749056,0.8021075427532196,0.2,0.029199108,-0.007303630124806659,1.7754766941070557,0.0003,-0.3996487466734834,0.10147705078125,1.889523969037691,5330
28980,2394.22,-73.832,302,535,8765440,0.7732630223035812,0.2,0.023002066,-0.008492575900891097,0.45305874943733215,0.0003,-0.4045633620524313,0.12501220703125,1.422622328225407,5340
29033,2280.5,-72.6447,302,536,8781824,0.7917859554290771,0.2,0.08297202,0.10490745697752572,0.013926923274993896,0.0003,-0.4411213355779182,0.3774658203125,0.8549578451427806,5350
29083,2426.43,-74.15409999999999,302,537,8798208,0.7970581501722336,0.2,0.0868607,-0.004614600720015005,0.11310691386461258,0.0003,-0.4182970219524577,0.19437255859375,1.2993586894735927,5360
29139,2200.16,-71.8413,302,538,8814592,0.4887244701385498,0.2,0.02153855,-0.004108535958766879,2.0680289268493652,0.0003,-0.419801950850524,0.097052001953125,4.188570221103146,5370
29194,2066.99,-70.50959999999999,302,539,8830976,0.5200009644031525,0.2,0.023068499,-0.00525576642685337,0.17096954584121704,0.0003,-0.3949565647926647,0.08463134765625,3.8330384541884994,5380
29250,1885.73,-68.6469,302,540,8847360,0.34187430143356323,0.2,0.038537133,-0.0021397630276624112,0.9693427085876465,0.0003,-0.3886883297760505,0.118145751953125,3.4469749981944915,5390
29300,1710.07,-66.8903,302,541,8863744,0.21976178884506226,0.2,0.01864849,-0.0054487410287038076,0.2846556007862091,0.0003,-0.43197246449417437,0.109906005859375,2.9484828597778687,5400
29347,1878.72,-68.42649999999999,302,542,8880128,0.38071638345718384,0.2,0.019067898,-0.003893982394220075,0.8174719214439392,0.0003,-0.3836489529523533,0.098992919921875,2.5420377914386334,5410
29398,1923.93,-68.87859999999999,302,543,8896512,0.6247038543224335,0.2,0.026404321,-0.0009877977359792566,0.09076470881700516,0.0003,-0.4385195377806667,0.142901611328125,2.035808541988081,5420
29459,1812.38,-67.76310000000001,302,544,8912896,0.6374873220920563,0.2,0.070947066,-0.00833652766450541,0.10043307393789291,0.0003,-0.38097521212766877,0.17034912109375,1.7561487902956288,5430
29512,1642.09,-66.06020000000001,302,545,8929280,0.4426921010017395,0.2,0.027146164,-0.0061906472406917604,0.40440142154693604,0.0003,-0.39809188366052695,0.113946533203125,2.2188973071068174,5440
29557,1705.81,-66.6974,302,546,8945664,0.37566888332366943,0.2,0.043838974,-0.005231363323036931,0.28245165944099426,0.0003,-0.2847423364641145,0.145904541015625,0.877855808266213,5450
29605,1839.92,-68.03850000000001,302,547,8962048,0.7242571711540222,0.2,0.04075919,-0.006122355878869712,0.26768526434898376,0.0003,-0.3529704942484386,0.15966796875,1.1325153882098675,5460
29657,1922.92,-68.8685,302,548,8978432,0.3795446753501892,0.2,0.03899139,0.00015000586663518333,-0.02688300982117653,0.0003,-0.3800450086768251,0.1897705078125,1.4356543771635188,5470
29719,1886.95,-68.609,302,549,8994816,0.7623740434646606,0.2,0.060245294,-0.01119600273141259,1.1742457151412964,0.0003,-0.4334411916439421,0.30648193359375,0.6882598033051182,5480
29783,1868.05,-68.3699,302,550,9011200,0.5502503216266632,0.2,0.021707738,-0.0026941713465930663,0.12426897883415222,0.0003,-0.4764363441732712,0.116571044921875,2.7827961391449207,5490
29837,1917.58,-68.76499999999999,302,551,9027584,0.4708203077316284,0.2,0.07244629,-0.003037725881949882,0.05063173174858093,0.0003,-0.5149030348053202,0.198785400390625,2.925451842533948,5500
29895,1920.83,-68.7975,302,552,9043968,0.6436257064342499,0.2,0.02392593,-0.0038605820476732334,0.4445824921131134,0.0003,-0.686109057883732,0.130517578125,4.299455837148708,5510
29953,1971.02,-69.2994,302,553,9060352,0.7691496312618256,0.2,0.015514972,-0.005764766539232369,0.3933718800544739,0.0003,-0.3970991460140795,0.08533935546875,2.7800846162834203,5520
30015,2345.61,-73.04530000000001,302,554,9076736,0.8783237338066101,0.2,0.085059315,-0.012987596748826036,0.7401129603385925,0.0003,-0.42052180743194184,0.2360107421875,1.7293901449273108,5530
30077,2233.64,-71.9757,302,555,9093120,0.6583623886108398,0.2,0.025140714,-0.0012168198654762818,0.6724597811698914,0.0003,-0.5434372912393883,0.116314697265625,4.215260075379047,5540
30132,2069.58,-70.3852,302,556,9109504,0.7788697332143784,0.2,0.025179755,-0.000757205780428194,2.7861101627349854,0.0003,-0.47371935858391223,0.112652587890625,2.103679798594385,5550
30187,2071.74,-70.40679999999999,302,557,9125888,0.7245670855045319,0.2,0.04366647,-0.0011638765054158284,0.07143658399581909,0.0003,-0.39157033056253565,0.130145263671875,1.1445437586946354,5560
30251,2086.13,-70.5507,302,558,9142272,0.8128402233123779,0.2,0.06303139,-0.028036265303671825,0.03930513933300972,0.0003,-0.3942881747643696,0.310174560546875,0.6760825320050572,5570
30305,2003.54,-69.7248,302,559,9158656,0.5327228605747223,0.2,0.040505312,0.006856534988946806,0.09771590679883957,0.0003,-0.3568401215656195,0.16063232421875,3.1834539047340513,5580
30358,1935.22,-68.9915,302,560,9175040,0.4514874815940857,0.2,0.023430355,0.00877057177676761,0.2869914174079895,0.0003,-0.37014623775030486,0.109417724609375,1.1747170212323907,5590
30411,1610.97,-65.69890000000001,302,561,9191424,0.3030608892440796,0.2,0.016064791,-0.005182569651879021,0.9361907243728638,0.0003,-0.40200578839867374,0.081805419921875,3.5202879769087305,5600
30472,1666.68,-66.256,302,562,9207808,0.6772086322307587,0.2,0.0143547505,-0.001857300831397879,0.23114636540412903,0.0003,-0.3262431520037353,0.07694091796875,1.5782054537747172,5610
30533,2030.2,-69.9413,302,563,9224192,0.7827551662921906,0.2,0.34623182,-0.021038775474517026,-0.07626748830080032,0.0003,-0.2710153883410385,0.287005615234375,1.059429691511832,5620
30585,1959.55,-69.2348,302,564,9240576,0.4826763868331909,0.2,0.05241318,0.011141357660017092,0.03922993689775467,0.0003,-0.15723593151597015,0.129498291015625,2.0439676121624872,5630
30634,1916.26,-68.9522,302,565,9256960,0.4233219027519226,0.2,0.11327997,0.028242936218157412,-0.057996463030576706,0.0003,-0.27170425994627295,0.25030517578125,1.1646116507527495,5640
30687,1483.53,-64.7251,302,566,9273344,0.6465058624744415,0.2,0.02345486,0.0024239496035079354,6.029250621795654,0.0003,-0.280689140749746,0.0936767578125,5.189870691148099,5650
30744,1355.16,-63.4414,302,567,9289728,0.666949599981308,0.2,0.02113799,-0.0017789355651984806,1.0057644844055176,0.0003,-0.19980801764468198,0.067974853515625,4.848591885440692,5660
30804,1367.05,-63.6104,302,568,9306112,0.8224301934242249,0.2,0.02104182,-0.005824287736322731,2.147575616836548,0.0003,-0.271541882911697,0.07501220703125,2.7979913558316185,5670
30858,1121.87,-61.2087,302,569,9322496,0.8485182821750641,0.2,0.025834506,-0.009513509516546037,0.3737628161907196,0.0003,-0.209525655170728,0.1258544921875,2.0818128616563625,5680
30915,1199.58,-61.9858,302,570,9338880,0.8274056911468506,0.2,0.03736967,-0.020655189242097548,7.699981689453125,0.0003,-0.24695065766572952,0.184063720703125,2.4435213689517696,5690
30971,962.29,-59.612899999999996,302,571,9355264,0.6424320042133331,0.2,0.03481008,0.036231449182741925,0.15770530700683594,0.0003,-0.2349122854844609,0.165887451171875,2.188291759473941,5700
31031,987.72,-59.8672,302,572,9371648,0.217271625995636,0.2,0.031045254,0.0002796062051857007,6.257633209228516,0.0003,-0.37212663528625856,0.120703125,5.143510332988808,5710
31092,897.37,-58.963699999999996,301,573,9388032,0.6003555953502655,0.2,0.018348962,-0.0018167459644246263,0.30919456481933594,0.0003,-0.2247322757146321,0.07420654296875,2.7872004784992894,5720
31144,701.62,-57.0062,301,574,9404416,0.7650774568319321,0.2,0.023681926,-0.004356882909632986,0.36825430393218994,0.0003,-0.27291333322937134,0.09136962890625,1.9697316198056796,5730
31194,699.56,-56.9856,301,575,9420800,0.6825684309005737,0.2,0.03700038,-0.002581591476700851,1.0242667198181152,0.0003,-0.4291885279351845,0.134576416015625,5.144040212209802,5740
31249,866.77,-58.6577,301,576,9437184,0.9034627005457878,0.2,0.077520125,-0.004642657136537309,0.04398655146360397,0.0003,-0.18874103257112437,0.10872802734375,0.8220059896528256,5750
31310,1004.8,-60.03799999999999,301,577,9453568,0.7150492370128632,0.2,0.04963395,-0.00026273877974745117,0.3957817256450653,0.0003,-0.540615415549837,0.155181884765625,2.3073867641913237,5760
31366,975.76,-59.747600000000006,301,578,9469952,0.6546470820903778,0.2,0.023023581,-0.0021782766827527665,1.4984244108200073,0.0003,-0.4634502487431746,0.12017822265625,3.403722087177448,5770
31425,976.69,-59.7569,301,579,9486336,0.7446549534797668,0.2,0.021572322,-0.0037574051042611246,0.8636709451675415,0.0003,-0.47465937201632186,0.123175048828125,3.170047927129781,5780
31478,1264.34,-62.6334,301,580,9502720,0.8942382484674454,0.2,0.031761855,-0.025806241080317704,0.13702493906021118,0.0003,-0.2584261930343928,0.233258056640625,0.5426831079410477,5790
31538,1264.31,-62.633100000000006,301,581,9519104,0.7266238927841187,0.2,0.020219889,-0.0008868013899700599,0.43530476093292236,0.0003,-0.41813896225066854,0.108331298828125,2.1969585817249024,5800
31604,1456.69,-64.5569,301,582,9535488,0.837577611207962,0.2,0.031265058,-0.02807921672338125,0.0018416494131088257,0.0003,-0.32786832406854954,0.31678466796875,0.3475419367801805,5810
31659,1458.48,-64.57479999999998,301,583,9551872,0.20653462409973145,0.2,0.035996683,-0.0033360109462591938,0.44140905141830444,0.0003,-0.30972111676237546,0.104095458984375,1.4991082880995237,5820
31721,1473.56,-64.7256,301,584,9568256,0.24819743633270264,0.2,0.02722981,-0.0022873261770655516,0.22202296555042267,0.0003,-0.40962054957053623,0.117999267578125,2.5574891208074404,5830
31776,1640.81,-66.39810000000001,301,585,9584640,0.6759590804576874,0.2,0.04648191,-0.005294922114808287,0.44607144594192505,0.0003,-0.3808962159557268,0.10191650390625,1.3065835477769725,5840
31838,1558.88,-65.57879999999999,301,586,9601024,0.7504642754793167,0.2,0.09025355,0.0034798345943272578,1.4785733222961426,0.0003,-0.4395953863102477,0.226837158203125,1.3274991099850013,5850
31898,1606.86,-66.05860000000001,301,587,9617408,0.3791596293449402,0.2,0.028054595,-0.0037369176790889467,0.11488800495862961,0.0003,-0.44938626782386565,0.129248046875,1.7649538315832616,5860
31952,1643.98,-66.4298,301,588,9633792,0.4334039092063904,0.2,0.022789458,0.0008403937876209966,2.898175001144409,0.0003,-0.44734297748655083,0.115484619140625,2.9164978476968826,5870
32004,1588.95,-65.8795,301,589,9650176,0.7403509318828583,0.2,0.02942114,-0.003117027376174519,7.636929035186768,0.0003,-0.49631886433344335,0.13433837890625,2.512832415045705,5880
32069,1786.48,-67.8047,301,590,9666560,0.5119472146034241,0.2,0.02794993,-0.006573285806553031,0.9576382040977478,0.0003,-0.6388235373538919,0.143170166015625,3.5366742960672126,5890
32128,1347.33,-63.312999999999995,301,591,9682944,0.6860776245594025,0.2,0.03294519,-0.0030360585340531545,0.435579776763916,0.0003,-0.6030554014840164,0.152813720703125,2.0294527699355966,5900
32178,1347.82,-63.267799999999994,301,592,9699328,0.7764329463243484,0.2,0.028184026,-0.0043118649815369284,0.6942227482795715,0.0003,-0.5429399010026827,0.115777587890625,2.74746862539032,5910
32233,1556.0,-65.3496,301,593,9715712,0.9134475067257881,0.2,0.11495635,0.029016514834074768,0.06332799792289734,0.0003,-0.41654555179993624,0.20079345703125,0.34326798698093625,5920
32290,1556.89,-65.35849999999999,301,594,9732096,0.8938582614064217,0.2,0.023822507,-0.004506153392685519,0.0871589407324791,0.0003,-0.3212883261614479,0.07861328125,1.316115864528547,5930
32360,1748.89,-67.27850000000001,301,595,9748480,0.9323800802230835,0.2,0.053893436,-0.016125882253072633,0.5646488070487976,0.0003,-0.2994284578890074,0.266168212890625,0.7470165211234416,5940
32422,1748.89,-67.27850000000001,301,596,9764864,0.9084215089678764,0.2,0.043667734,-0.0075609092747981775,1.714841365814209,0.0003,-0.2758386577072088,0.09747314453125,1.804807513090782,5950
32478,2007.78,-69.86739999999999,301,597,9781248,0.948444489389658,0.2,0.09803374,0.059395419362044774,-0.06694414466619492,0.0003,-0.23124102392903295,0.2905517578125,0.10663962130001892,5960
32536,2072.14,-70.51100000000001,301,598,9797632,0.8291062265634537,0.2,0.04960445,-0.016641125421665494,1.462551236152649,0.0003,-0.22884160698158668,0.142242431640625,0.4716487422279897,5970
32596,1990.49,-69.64439999999999,301,599,9814016,0.8043344020843506,0.2,0.03191986,-0.001109795035154093,-0.013567101210355759,0.0003,-0.23223196987237316,0.117340087890625,0.9146877086302994,5980
32669,2049.77,-70.23719999999999,300,600,9830400,0.24252676963806152,0.2,0.051083922,0.01786390075139934,0.002555340528488159,0.0003,-0.27559911120915787,0.21871337890625,2.2479770159894543,5990
32721,2096.72,-70.7067,300,601,9846784,0.5065335631370544,0.2,0.042417444,-0.0019457931761280634,1.1727025508880615,0.0003,-0.40286267166375184,0.14326171875,5.400538190465886,6000
32780,1807.63,-67.8659,300,602,9863168,0.8405667692422867,0.2,0.04303301,-0.006943157585737936,0.20427756011486053,0.0003,-0.38713965299539266,0.19384765625,2.6807253914186733,6010
32839,1853.51,-68.3247,300,603,9879552,0.7971935421228409,0.2,0.030463815,-0.004450104989155079,0.3691794276237488,0.0003,-0.2903909124142956,0.075726318359375,1.5170384474273306,6020
32911,1860.01,-68.3897,300,604,9895936,0.8573140054941177,0.2,0.045565672,-0.01932293703994219,0.019034020602703094,0.0003,-0.22535920889058617,0.178314208984375,0.720182832447972,6030
32970,2325.92,-72.99870000000001,300,605,9912320,0.8619878888130188,0.2,0.04439619,-0.015541329445841256,0.16633754968643188,0.0003,-0.24482590564002749,0.153936767578125,0.5747164041531505,6040
33021,2391.76,-73.70720000000001,300,606,9928704,0.7240647077560425,0.2,0.14097238,0.30207366031809213,0.06990402936935425,0.0003,-0.2814195181796094,0.19600830078125,0.5362318186729681,6050
33079,2576.28,-75.6025,300,607,9945088,0.6788460612297058,0.2,0.027235921,-0.010426275546342368,0.15505118668079376,0.0003,-0.2579490240517771,0.124530029296875,1.1110412333888235,6060
33144,2411.87,-74.0085,300,608,9961472,0.6375935971736908,0.2,0.067108765,-0.007619514186808373,0.5410078167915344,0.0003,-0.2796880107081961,0.178851318359375,1.2255425409424787,6070
33203,2462.26,-74.5124,300,609,9977856,0.710889458656311,0.2,0.037261166,-0.005546788431274763,0.1746688336133957,0.0003,-0.15642663144535618,0.070355224609375,1.022926898984224,6080
33258,2188.66,-71.82650000000001,300,610,9994240,0.5769083797931671,0.2,0.06579384,0.010074333267948533,0.04327801614999771,0.0003,-0.2287414904421894,0.1373291015625,0.5979736608835082,6090
33312,2228.89,-72.2288,300,611,10010624,0.42183226346969604,0.2,0.026520949,-0.002169197116381838,0.06524352729320526,0.0003,-0.20700550225155895,0.067242431640625,1.4316227868417628,6100
